"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 25 14:08:21 GMT 2020","Tue Aug 25 14:08:21 GMT 2020","21","","io.qameta.allure.examples.junit4.AllureParameterizedTest","","io.qameta.allure.examples.junit4.AllureParameterizedTest","allureParameterizedTest[First Name]","allureParameterizedTest[First Name]","allureParameterizedTest description"
"passed","Tue Aug 25 14:08:21 GMT 2020","Tue Aug 25 14:08:21 GMT 2020","0","","io.qameta.allure.examples.junit4.AllureParameterizedTest","","io.qameta.allure.examples.junit4.AllureParameterizedTest","allureParameterizedTest[Second Name]","allureParameterizedTest[Second Name]","allureParameterizedTest description"
"passed","Tue Aug 25 14:08:21 GMT 2020","Tue Aug 25 14:08:21 GMT 2020","1","","io.qameta.allure.examples.junit4.AllureFixtureTest","","io.qameta.allure.examples.junit4.AllureFixtureTest","allureFixtureTest2","allureFixtureTest2",""
"passed","Tue Aug 25 14:08:21 GMT 2020","Tue Aug 25 14:08:21 GMT 2020","37","","io.qameta.allure.examples.junit4.AllureSimpleTest","","io.qameta.allure.examples.junit4.AllureSimpleTest","allureSimpleTest","allureSimpleTest displayName",""
"passed","Tue Aug 25 14:08:21 GMT 2020","Tue Aug 25 14:08:21 GMT 2020","0","","io.qameta.allure.examples.junit4.AllureSimpleTest","","io.qameta.allure.examples.junit4.AllureSimpleTest","allureFakeParameterizedTest","allureFakeParameterizedTest",""
"passed","Tue Aug 25 14:08:21 GMT 2020","Tue Aug 25 14:08:21 GMT 2020","2","","io.qameta.allure.examples.junit4.AllureFixtureTest","","io.qameta.allure.examples.junit4.AllureFixtureTest","allureFixtureTest","allureFixtureTest",""
